  Vessel_5,311980,11, 4, 23, 42, 307.9875000, -70.87006 ,  42.81288,10.0,       9.0,      53.8,    1027.0,  1.10,147.00,  2019,     0
  Vessel_5,311980,11, 5,  0, 59, 308.0409722, -70.87018 ,  42.81292,10.0,       9.4,      50.5,    1027.0,  1.10,184.00,  2019,     0
  Vessel_5,311980,11, 5,  1, 59, 308.0826389, -70.87008 ,  42.81293,10.0,       9.1,      52.6,    1027.0,  1.00,178.00,  2019,     0
  Vessel_5,311980,11, 5,  3,  1, 308.1256944, -70.87010 ,  42.81286,10.0,       8.6,      55.6,    1027.0,  0.90,204.00,  2019,     0
  Vessel_5,311980,11, 5,  4,  1, 308.1673611, -70.87012 ,  42.81296,10.0,       8.1,      60.7,    1028.0,  0.60,159.00,  2019,     0
  Vessel_5,311980,11, 5,  5,  0, 308.2083333, -70.87012 ,  42.81288,10.0,       7.6,      64.6,    1028.0,  1.70,142.00,  2019,     0
  Vessel_5,311980,11, 5,  8, 23, 308.3493056, -70.87008 ,  42.81292,10.0,       6.2,      78.0,    1027.0,  0.90,151.00,  2019,     0
  Vessel_5,311980,11, 5,  9, 23, 308.3909722, -70.87001 ,  42.81287,10.0,       7.1,      86.4,    1026.0,  0.40,252.00,  2019,     0
  Vessel_5,311980,11, 5, 10, 59, 308.4576389, -70.86868 ,  42.81313,10.0,       8.4,      87.8,    1025.0,  0.50,216.00,  2019,     0
  Vessel_5,311980,11, 5, 11, 58, 308.4986111, -70.86727 ,  42.81252,10.0,      10.2,      88.2,    1025.0,  1.50,199.00,  2019,     0
  Vessel_5,311980,11, 5, 12, 58, 308.5402778, -70.86722 ,  42.81249,10.0,      11.0,      90.6,    1025.0,  1.70,198.00,  2019,     0
  Vessel_5,311980,11, 5, 13, 58, 308.5819444, -70.86999 ,  42.81302,10.0,      11.5,      90.5,    1025.0,  2.00,170.00,  2019,     0
  Vessel_5,311980,11, 5, 14, 58, 308.6236111, -70.87012 ,  42.81292,10.0,      12.7,      83.4,    1024.0,  1.40,166.00,  2019,     0
  Vessel_5,311980,11, 5, 15, 57, 308.6645833, -70.87006 ,  42.81291,10.0,      14.1,      72.2,    1023.0,  1.30,170.00,  2019,     0
  Vessel_5,311980,11, 5, 16, 57, 308.7062500, -70.87006 ,  42.81286,10.0,      13.8,      70.9,    1022.0,  1.30,146.00,  2019,     0
  Vessel_5,311980,11, 5, 17, 59, 308.7493056, -70.87006 ,  42.81294,10.0,      12.7,      82.2,    1021.0,  1.60,140.00,  2019,     0
  Vessel_5,311980,11, 5, 18, 59, 308.7909722, -70.87008 ,  42.81283,10.0,      12.5,      88.2,    1020.0,  1.10,125.00,  2019,     0
  Vessel_5,311980,11, 5, 19, 58, 308.8319444, -70.87010 ,  42.81286,10.0,      12.1,      91.1,    1020.0,  1.00,219.00,  2019,     0
  Vessel_5,311980,11, 5, 20, 58, 308.8736111, -70.87014 ,  42.81292,10.0,      11.7,      94.2,    1019.0,  1.30,145.00,  2019,     0
  Vessel_5,311980,11, 5, 22, 28, 308.9361111, -70.87018 ,  42.81289,10.0,      11.5,      95.1,    1018.0,  2.30,324.00,  2019,     0
  Vessel_5,311980,11, 5, 23, 28, 308.9777778, -70.87010 ,  42.81294,10.0,      11.2,      96.0,    1018.0,  1.10,224.00,  2019,     0
  Vessel_5,311980,11, 6,  0, 59, 309.0409722, -70.87008 ,  42.81298,10.0,      11.1,      97.0,    1018.0,  0.40,254.00,  2019,     0
  Vessel_5,311980,11, 6,  1, 59, 309.0826389, -70.87006 ,  42.81301,10.0,      11.3,      97.0,    1018.0,  1.40,258.00,  2019,     0
  Vessel_5,311980,11, 6,  3,  1, 309.1256944, -70.87006 ,  42.81288,10.0,      11.0,      97.0,    1019.0,  1.40,246.00,  2019,     0
  Vessel_5,311980,11, 6,  4,  1, 309.1673611, -70.87018 ,  42.81295,10.0,      10.2,      93.7,    1019.0,  1.80,249.00,  2019,     0
  Vessel_5,311980,11, 6,  5,  0, 309.2083333, -70.87016 ,  42.81300,10.0,       9.5,      86.5,    1020.0,  0.70,245.00,  2019,     0
  Vessel_5,311980,11, 6,  6,  0, 309.2500000, -70.87018 ,  42.81291,10.0,       9.2,      79.3,    1020.0,  1.70,269.00,  2019,     0
  Vessel_5,311980,11, 6,  7,  0, 309.2916667, -70.87012 ,  42.81294,10.0,       8.9,      79.0,    1021.0,  1.10,260.00,  2019,     0
